pair_key,source_video,emotion,label_source,annotator,AU101,AU143,AU145,AU109,AU110,AU12,AU116,AU118,AU25,AU26,AU27,AD19,AD33,AD35,AD37,AD137,EAD101,EAD102,EAD103,EAD104,EAD105
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t1_000805.jpg,mixkit-33101__dog-relaxing-after-a-bath,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t1_001012.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t1_000897.jpg,mixkit-33101__dog-relaxing-after-a-bath,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t1_000943.jpg,mixkit-33101__dog-relaxing-after-a-bath,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t1_001035.jpg,mixkit-33101__dog-relaxing-after-a-bath,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t1_000920.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t1_000989.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000650.jpg,mixkit-33101__dog-relaxing-after-a-bath,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000725.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000161.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000125.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000115.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000230.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000253.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000276.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000025.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000138.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000184.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000207.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000092.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t1_000966.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000200.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000300.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000450.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-33101__dog-relaxing-after-a-bath/mixkit-33101__dog-relaxing-after-a-bath_t0_000550.jpg,mixkit-33101__dog-relaxing-after-a-bath,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000040.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000120.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,1
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000620.jpg,iawKNAvM0VM_002511,neutral,auto_model,,1,,,,,0,0,0,0,0,0,0,,,,,,,,,1
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000200.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000560.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000000.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,1
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000660.jpg,iawKNAvM0VM_002511,neutral,auto_model,,1,,,,,0,0,0,0,0,0,0,,,,,,,,,1
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000300.jpg,iawKNAvM0VM_002511,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000160.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t4_000580.jpg,iawKNAvM0VM_002511,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000760.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,1
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000700.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,1
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000080.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000420.jpg,iawKNAvM0VM_002511,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t4_000360.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t4_000480.jpg,iawKNAvM0VM_002511,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000460.jpg,iawKNAvM0VM_002511,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t3_000440.jpg,iawKNAvM0VM_002511,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_002511/iawKNAvM0VM_002511_t0_000520.jpg,iawKNAvM0VM_002511,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000000.jpg,pixabay_213195,relaxed,human_verified,anton,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t0_000580.jpg,pixabay_213195,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000533.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000507.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000078.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000052.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000087.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000572.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000598.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000104.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000580.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000143.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000348.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000182.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t0_000052.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t1_000174.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t0_000078.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_213195/pixabay_213195_t0_000312.jpg,pixabay_213195,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t0_000000.jpg,pixabay_135024,submission,human_verified,danek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_135024/pixabay_135024_t1_000009.jpg,pixabay_135024,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t1_000054.jpg,pixabay_135024,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t0_000090.jpg,pixabay_135024,relaxed,human_verified,danek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_135024/pixabay_135024_t0_000027.jpg,pixabay_135024,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t0_000369.jpg,pixabay_135024,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t0_000396.jpg,pixabay_135024,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t1_000180.jpg,pixabay_135024,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t1_000330.jpg,pixabay_135024,relaxed,human_verified,danek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_135024/pixabay_135024_t0_000297.jpg,pixabay_135024,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t0_000180.jpg,pixabay_135024,relaxed,human_verified,danek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_135024/pixabay_135024_t0_000333.jpg,pixabay_135024,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t0_000234.jpg,pixabay_135024,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t0_000270.jpg,pixabay_135024,relaxed,human_verified,danek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_135024/pixabay_135024_t1_000324.jpg,pixabay_135024,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_135024/pixabay_135024_t0_000390.jpg,pixabay_135024,relaxed,human_verified,danek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t1_001332.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,1,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t1_001404.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t0_000396.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t0_000072.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t0_000108.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t0_000432.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t0_000144.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t1_001368.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,1,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t0_000036.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t0_000000.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t1_001440.jpg,youtube_sad dog face_iWkkVgw97xE,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t0_000504.jpg,youtube_sad dog face_iWkkVgw97xE,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t0_000828.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t1_001260.jpg,youtube_sad dog face_iWkkVgw97xE,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t1_001476.jpg,youtube_sad dog face_iWkkVgw97xE,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_sad dog face_iWkkVgw97xE/youtube_sad dog face_iWkkVgw97xE_t0_000612.jpg,youtube_sad dog face_iWkkVgw97xE,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t2_000121.jpg,702e56b36b4c30dfa048a7d65afb2775,neutral,auto_model,,0,,,,,0,0,0,0,0,1,0,,,,,,,,,0
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t0_000044.jpg,702e56b36b4c30dfa048a7d65afb2775,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,1
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t0_000374.jpg,702e56b36b4c30dfa048a7d65afb2775,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,1
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t0_000187.jpg,702e56b36b4c30dfa048a7d65afb2775,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,1
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t0_000407.jpg,702e56b36b4c30dfa048a7d65afb2775,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,1
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t0_000220.jpg,702e56b36b4c30dfa048a7d65afb2775,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t2_000341.jpg,702e56b36b4c30dfa048a7d65afb2775,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t2_000022.jpg,702e56b36b4c30dfa048a7d65afb2775,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t0_000099.jpg,702e56b36b4c30dfa048a7d65afb2775,neutral,auto_model,,0,,,,,0,1,0,0,1,0,0,,,,,,,,,1
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t2_000198.jpg,702e56b36b4c30dfa048a7d65afb2775,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t2_000407.jpg,702e56b36b4c30dfa048a7d65afb2775,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t2_000154.jpg,702e56b36b4c30dfa048a7d65afb2775,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t0_000330.jpg,702e56b36b4c30dfa048a7d65afb2775,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,1
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t0_000286.jpg,702e56b36b4c30dfa048a7d65afb2775,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t0_000143.jpg,702e56b36b4c30dfa048a7d65afb2775,relaxed,auto_model,,0,,,,,0,0,0,0,1,0,0,,,,,,,,,0
sobaki_local/702e56b36b4c30dfa048a7d65afb2775/702e56b36b4c30dfa048a7d65afb2775_t0_000253.jpg,702e56b36b4c30dfa048a7d65afb2775,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000391.jpg,3yY51USi4Vs_000399,neutral,auto_model,,0,,,,,0,0,0,1,0,1,1,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000408.jpg,3yY51USi4Vs_000399,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000425.jpg,3yY51USi4Vs_000399,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000442.jpg,3yY51USi4Vs_000399,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000527.jpg,3yY51USi4Vs_000399,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000476.jpg,3yY51USi4Vs_000399,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000034.jpg,3yY51USi4Vs_000399,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000051.jpg,3yY51USi4Vs_000399,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000102.jpg,3yY51USi4Vs_000399,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000153.jpg,3yY51USi4Vs_000399,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000187.jpg,3yY51USi4Vs_000399,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000204.jpg,3yY51USi4Vs_000399,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000221.jpg,3yY51USi4Vs_000399,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000238.jpg,3yY51USi4Vs_000399,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/3yY51USi4Vs_000399/3yY51USi4Vs_000399_t0_000544.jpg,3yY51USi4Vs_000399,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/9fC0Rtyptco_000296/9fC0Rtyptco_000296_t0_000777.jpg,9fC0Rtyptco_000296,neutral,auto_model,,0,,,,,0,0,0,1,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/9fC0Rtyptco_000296/9fC0Rtyptco_000296_t0_000798.jpg,9fC0Rtyptco_000296,neutral,auto_model,,0,,,,,0,0,0,1,0,0,1,,,,,,,,,0
tiktok_playlist_nareski/9fC0Rtyptco_000296/9fC0Rtyptco_000296_t0_000882.jpg,9fC0Rtyptco_000296,neutral,auto_model,,0,,,,,0,0,0,1,0,0,1,,,,,,,,,0
tiktok_playlist_nareski/9fC0Rtyptco_000296/9fC0Rtyptco_000296_t0_000714.jpg,9fC0Rtyptco_000296,neutral,auto_model,,0,,,,,0,0,0,1,1,0,1,,,,,,,,,0
tiktok_playlist_nareski/9fC0Rtyptco_000296/9fC0Rtyptco_000296_t0_000819.jpg,9fC0Rtyptco_000296,neutral,auto_model,,0,,,,,0,0,0,1,0,0,1,,,,,,,,,0
