pair_key,annotator,breed,emotion,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,kp4_x,kp4_y,kp4_v,kp5_x,kp5_y,kp5_v,kp6_x,kp6_y,kp6_v,kp7_x,kp7_y,kp7_v,kp8_x,kp8_y,kp8_v,kp9_x,kp9_y,kp9_v,kp10_x,kp10_y,kp10_v,kp11_x,kp11_y,kp11_v,kp12_x,kp12_y,kp12_v,kp13_x,kp13_y,kp13_v,kp14_x,kp14_y,kp14_v,kp15_x,kp15_y,kp15_v,kp16_x,kp16_y,kp16_v,kp17_x,kp17_y,kp17_v,kp18_x,kp18_y,kp18_v,kp19_x,kp19_y,kp19_v,kp20_x,kp20_y,kp20_v,kp21_x,kp21_y,kp21_v,kp22_x,kp22_y,kp22_v,kp23_x,kp23_y,kp23_v,kp24_x,kp24_y,kp24_v,kp25_x,kp25_y,kp25_v,kp26_x,kp26_y,kp26_v,kp27_x,kp27_y,kp27_v,kp28_x,kp28_y,kp28_v,kp29_x,kp29_y,kp29_v,kp30_x,kp30_y,kp30_v,kp31_x,kp31_y,kp31_v,kp32_x,kp32_y,kp32_v,kp33_x,kp33_y,kp33_v,kp34_x,kp34_y,kp34_v,kp35_x,kp35_y,kp35_v,kp36_x,kp36_y,kp36_v,kp37_x,kp37_y,kp37_v,kp38_x,kp38_y,kp38_v,kp39_x,kp39_y,kp39_v,kp40_x,kp40_y,kp40_v,kp41_x,kp41_y,kp41_v,kp42_x,kp42_y,kp42_v,kp43_x,kp43_y,kp43_v,kp44_x,kp44_y,kp44_v,kp45_x,kp45_y,kp45_v,AU101,AU143,AU145,AU109,AU110,AU12,AU116,AU118,AU25,AU26,AU27,AD19,AD33,AD35,AD37,AD137,EAD101,EAD102,EAD103,EAD104,EAD105
DOGS/pixabay_135024/pixabay_135024_t0_000180.jpg,danek,golden retriever,relaxed,-0.100145,-0.125393,0.9037,0.108712,-0.169808,0.9552,-0.170063,-0.116111,0.9069,0.162266,-0.13438,0.7876,-0.212341,-0.063484,0.9773,0.188653,-0.071673,0.9438,-0.239042,0.002185,0.9739,0.243985,-0.008961,0.9923,-0.204507,-0.010951,0.9343,0.270459,-0.083546,0.9756,-0.175584,-0.011015,0.8318,0.269072,-0.145878,0.8986,-0.141267,0.008827,0.8048,0.133319,-0.17355,0.1922,-0.039615,-0.094514,0.7942,0.018505,-0.103264,0.9176,-0.081038,-0.014368,0.951,0.072411,-0.036761,0.9845,-0.127757,-0.005788,0.8696,0.119,-0.047754,0.9548,-0.1097,-0.027358,0.9228,0.092824,-0.060797,0.9924,-0.102173,0.005031,0.9389,0.100166,-0.027717,0.9113,-0.015507,-0.032007,0.9645,-0.020507,0.000803,0.9789,-0.051857,0.014629,1.0201,0.01688,0.003411,0.9736,-0.044964,-0.022354,1.0416,0.016561,-0.029836,0.9811,-0.092367,0.034895,0.8809,0.103898,0.002674,0.8925,-0.017569,0.038254,1.0109,-0.053957,0.04653,0.9395,0.026703,0.031481,1.0011,-0.00941,0.075401,0.9432,-0.068023,0.068283,0.9505,0.06563,0.040769,0.9248,-0.004238,0.095681,0.9643,-0.077208,0.094156,0.8716,0.133833,0.05728,0.9065,0.016868,0.184235,0.9746,0.020825,0.200951,0.9496,-0.044008,0.129847,0.9783,0.074997,0.108562,0.9891,0.01128,0.156485,1.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_135024/pixabay_135024_t0_000270.jpg,danek,golden retriever,relaxed,-0.095575,-0.134237,0.9125,0.103896,-0.173798,0.9235,-0.16511,-0.123889,0.8905,0.155378,-0.140335,0.8232,-0.207168,-0.070454,0.9456,0.181544,-0.078708,0.9181,-0.235928,-0.005797,1.0245,0.234302,-0.018768,0.9952,-0.199903,-0.020401,0.9226,0.266112,-0.091396,0.9936,-0.173093,-0.017282,0.8078,0.266235,-0.153437,0.8884,-0.140122,0.003112,0.8663,0.141983,-0.148738,0.2255,-0.04109,-0.097945,0.8393,0.013993,-0.105439,0.8553,-0.077919,-0.013141,0.935,0.070828,-0.034371,1.0061,-0.126343,-0.005426,0.8854,0.119504,-0.047091,0.9577,-0.108096,-0.029149,0.918,0.091836,-0.061171,0.986,-0.099517,0.006949,0.9088,0.100056,-0.024169,0.9495,-0.016709,-0.026721,0.947,-0.021284,0.007691,0.9703,-0.05163,0.021023,1.002,0.016233,0.010422,0.985,-0.044838,-0.016492,1.0004,0.015281,-0.024902,0.9692,-0.090186,0.038111,0.8936,0.103671,0.005473,0.8754,-0.017886,0.045232,1.0078,-0.053204,0.052706,0.9353,0.025602,0.038814,1.0,-0.009542,0.081963,0.9453,-0.066533,0.073112,0.943,0.064507,0.045771,0.8892,-0.004305,0.101763,0.9967,-0.073732,0.0975,0.8701,0.13363,0.055909,0.876,0.018048,0.190437,0.9707,0.022057,0.206114,0.9119,-0.041532,0.131474,0.958,0.074643,0.110119,1.0322,0.01214,0.162471,0.9586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_135024/pixabay_135024_t0_000390.jpg,danek,golden retriever,relaxed,-0.092474,-0.129721,0.8601,0.101743,-0.176127,0.9417,-0.160507,-0.121119,0.9354,0.154201,-0.141152,0.8136,-0.200991,-0.069655,0.9647,0.182057,-0.081036,0.9192,-0.223404,-0.006623,0.9957,0.242892,-0.024036,0.9504,-0.192107,-0.016179,0.9887,0.269091,-0.096076,0.9601,-0.167262,-0.01607,0.7757,0.265359,-0.157736,0.9288,-0.136304,0.008041,0.7565,0.132566,-0.16783,0.3207,-0.04263,-0.093285,0.8383,0.013394,-0.102139,0.8591,-0.079464,-0.01083,0.9282,0.073353,-0.034693,0.9695,-0.122773,-0.002604,0.9157,0.121805,-0.048767,0.9305,-0.106304,-0.024096,0.9409,0.093421,-0.061257,0.9596,-0.09886,0.007884,0.8801,0.102407,-0.025916,0.931,-0.019085,-0.025801,0.9435,-0.025293,0.008504,0.9725,-0.055037,0.02233,1.0392,0.011855,0.010047,0.9875,-0.047436,-0.015464,1.013,0.013304,-0.0242,0.9574,-0.09073,0.037745,0.904,0.105612,0.003729,0.8796,-0.02226,0.045567,0.9998,-0.056938,0.054113,0.9687,0.021236,0.038252,0.97,-0.013211,0.081909,0.9578,-0.068082,0.075486,0.9766,0.061356,0.045846,0.8861,-0.007165,0.101528,0.9955,-0.075141,0.099136,0.8733,0.132646,0.056924,0.889,0.017933,0.195549,0.9203,0.022169,0.2108,0.8978,-0.041924,0.133392,0.9689,0.071939,0.110965,1.0084,0.011351,0.165797,0.9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_135024/pixabay_135024_t1_000330.jpg,danek,golden retriever,relaxed,-0.096166,-0.125473,0.8658,0.108083,-0.174808,0.9257,-0.161545,-0.119735,0.8725,0.15812,-0.139304,0.8325,-0.202304,-0.068527,0.9658,0.184113,-0.079698,0.969,-0.226246,-0.002969,0.9369,0.237633,-0.021764,1.0023,-0.19307,-0.015709,0.9454,0.273049,-0.09307,0.928,-0.167429,-0.009448,0.8955,0.270467,-0.155784,0.8475,-0.136532,0.009629,0.8504,0.129996,-0.184261,0.3224,-0.042736,-0.093448,0.7932,0.015033,-0.102783,0.8346,-0.0786,-0.012711,0.9652,0.075223,-0.035515,0.9822,-0.122295,-0.005519,0.8374,0.123492,-0.04882,0.9593,-0.106113,-0.026879,0.9629,0.09542,-0.061558,0.9745,-0.098552,0.006327,0.9338,0.103975,-0.026534,0.9528,-0.019578,-0.02669,0.9588,-0.026983,0.008504,0.9193,-0.056652,0.022063,1.0087,0.010422,0.010194,0.9554,-0.047823,-0.016351,0.9759,0.013116,-0.024918,0.9158,-0.090799,0.035892,0.8839,0.107299,0.003185,0.8603,-0.024117,0.045531,0.9871,-0.05871,0.053925,0.978,0.019535,0.038234,0.9822,-0.014555,0.081981,0.9626,-0.068743,0.075006,0.9526,0.060795,0.04566,0.8402,-0.008124,0.101125,0.9672,-0.075529,0.097648,0.844,0.133818,0.055432,0.8652,0.017229,0.191087,0.9206,0.021633,0.207104,0.8627,-0.042736,0.133892,0.9496,0.071475,0.11071,1.0071,0.01062,0.162254,0.9882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_148508/pixabay_148508_t0_000180.jpg,danek,golden retriever,neutral,-0.110347,-0.230741,0.3102,0.066984,-0.222375,0.9729,-0.165171,-0.196244,0.2881,0.101545,-0.197964,0.8151,-0.203521,-0.161757,0.2463,0.116714,-0.155765,0.9089,-0.212518,-0.097665,0.1145,0.137384,-0.083796,0.9263,-0.22035,-0.15588,0.252,0.157739,-0.159141,1.0149,-0.199029,-0.152447,0.1899,0.173025,-0.230966,0.9192,-0.169918,-0.116601,0.4174,0.100088,-0.118486,0.8468,-0.044895,-0.141161,0.2651,0.003909,-0.141067,0.379,-0.085564,-0.039315,0.5461,0.025385,-0.053211,0.8239,-0.122957,-0.052646,0.4624,0.052571,-0.067053,0.545,-0.103551,-0.061906,0.5824,0.040287,-0.07815,0.8596,-0.106217,-0.035157,0.61,0.041209,-0.046814,0.7249,-0.017093,0.021511,0.7722,-0.011431,0.088134,0.9248,-0.045143,0.086462,0.8424,0.016349,0.089467,0.9017,-0.045043,0.023154,0.7033,0.006662,0.028933,0.7388,-0.107644,-0.004472,0.592,0.039423,-0.007561,0.737,-0.014033,0.115984,0.9856,-0.050088,0.111483,0.9385,0.011727,0.115683,0.9413,-0.017278,0.132095,0.9815,-0.075846,0.09857,0.653,0.025325,0.104761,0.8213,-0.017952,0.13525,1.0268,-0.1089,0.083248,0.4419,0.034211,0.089558,0.7552,-0.018987,0.138878,0.9407,-0.019499,0.140987,0.9569,-0.071096,0.130704,0.6802,0.009322,0.130866,0.9139,-0.018659,0.137219,0.9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_170811/pixabay_170811_t0_000000.jpg,danek,standard poodle,neutral,-0.113835,-0.094456,0.8346,0.125866,-0.131481,0.8067,-0.137353,-0.009148,0.8623,0.180173,-0.066741,0.7891,-0.133533,0.074275,0.8397,0.219482,0.028928,0.5977,-0.13053,0.205067,0.9989,0.338388,0.135175,0.754,-0.213397,0.100008,0.8529,0.365975,-0.022328,0.7663,-0.231195,-0.011626,0.829,0.290529,-0.13211,0.6418,-0.135713,-0.116029,0.8189,0.14368,-0.155072,0.8133,-0.04433,-0.106015,0.9164,0.003059,-0.117598,0.8912,-0.062605,-0.045676,0.883,0.051783,-0.065277,0.9009,-0.095062,-0.041307,0.8841,0.10347,-0.066101,0.7331,-0.080136,-0.055019,0.9155,0.07184,-0.078553,0.8088,-0.079245,-0.032873,0.9266,0.078874,-0.055792,0.8077,-0.019256,-0.041741,0.8418,-0.021186,-0.006645,0.9343,-0.048792,0.004998,0.9916,0.008938,-0.006767,0.9294,-0.046879,-0.029826,0.8683,0.009857,-0.048695,0.7216,-0.08533,-0.005135,0.8151,0.089734,-0.029256,0.7968,-0.017883,0.019407,0.9308,-0.050796,0.031599,0.9617,0.017792,0.017224,0.941,-0.011984,0.046838,0.9677,-0.079863,0.0412,0.7344,0.055369,0.00608,0.7016,-0.007923,0.065101,0.9441,-0.111369,0.08915,0.7602,0.11205,0.043964,0.6582,0.007352,0.1154,0.9401,0.008884,0.124767,0.9389,-0.070327,0.113201,0.8016,0.051317,0.073508,0.8487,0.011555,0.14471,0.9099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_213195/pixabay_213195_t1_000000.jpg,anton,Tibetan mastiff,relaxed,-0.177177,-0.23981,0.6211,0.083436,-0.194473,0.9221,-0.193836,-0.149192,0.0,0.113126,-0.149943,0.9468,-0.210599,-0.15119,0.0,0.137122,-0.102735,0.9902,-0.225065,-0.098917,0.0,0.163083,-0.052864,0.9834,-0.19693,-0.044814,0.0,0.182559,-0.121799,0.9445,-0.207539,-0.135885,0.0,0.161827,-0.182068,0.9379,-0.195707,-0.167582,0.45,0.095696,-0.208485,0.8982,-0.067051,-0.146303,0.6241,-0.015224,-0.149473,0.6041,-0.095448,-0.035005,0.9876,0.029318,-0.045863,0.9722,-0.138032,-0.04143,0.9699,0.068163,-0.056633,0.9819,-0.115576,-0.054722,0.9652,0.04625,-0.068524,1.0069,-0.118108,-0.022641,1.0157,0.05243,-0.036027,0.9706,-0.026641,-0.003668,0.9513,-0.020337,0.042851,0.9584,-0.050324,0.058691,0.9617,0.011919,0.054269,0.9699,-0.056633,0.005364,0.9606,0.003519,3.2e-05,0.9754,-0.113984,0.012643,0.9735,0.05618,-0.0008,0.9972,-0.015379,0.088118,0.9565,-0.036786,0.102922,0.991,0.009913,0.098833,0.9869,-0.013851,0.121275,0.9637,-0.082244,0.088124,0.8871,0.047888,0.081526,0.8885,-0.014976,0.141182,0.9831,-0.104445,0.142324,0.8835,0.058408,0.144996,0.8659,-0.019237,0.334061,0.0,-0.008342,0.226962,0.0,-0.093556,0.171078,0.9314,0.051553,0.168919,0.9785,-0.008032,0.261861,1.067,,,,,,,,,,,,,,,,,,,,,
DOGS/pixabay_22752/pixabay_22752_t0_000522.jpg,masha,Rhodesian ridgeback,relaxed,-0.101681,-0.196687,0.9147,0.050625,-0.184197,0.9842,-0.134119,-0.159463,0.8117,0.093692,-0.185767,0.9217,-0.141969,-0.102977,0.8958,0.127746,-0.11837,0.87,-0.157899,-0.021402,1.0132,0.152148,-0.035547,0.9739,-0.196978,-0.098501,0.9542,0.167134,-0.130987,0.7954,-0.232137,-0.179464,0.9276,0.104898,-0.131016,0.8955,-0.143805,-0.216651,0.609,0.090352,-0.108474,0.975,-0.038048,-0.109195,0.6594,0.005387,-0.10896,0.7347,-0.06083,-0.036915,0.9378,0.043969,-0.047771,0.9985,-0.097579,-0.051478,0.9687,0.074493,-0.065832,0.9684,-0.077236,-0.059192,0.9964,0.055143,-0.069756,0.9668,-0.081394,-0.032662,0.9255,0.063337,-0.045499,0.9495,0.008396,0.029261,0.9356,0.022216,0.093596,0.9495,-0.006616,0.10313,0.9315,0.050026,0.09419,0.8959,-0.017293,0.040446,0.9097,0.035194,0.031405,0.9733,-0.069862,0.007006,0.9293,0.059905,-0.007816,0.951,0.02603,0.129913,0.9673,-0.004618,0.133198,0.942,0.054614,0.125873,0.9916,0.028381,0.155067,0.9247,-0.028037,0.125433,0.8772,0.066206,0.117271,0.7985,0.028528,0.160416,0.9729,-0.051518,0.117423,0.8529,0.072218,0.09606,0.7339,0.028614,0.164244,0.9905,0.028646,0.16664,0.9616,-0.013967,0.161436,0.9389,0.05751,0.153794,0.8555,0.028579,0.162527,0.9965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_233504/pixabay_233504_t0_000000.jpg,masha,German shepherd,relaxed,-0.122003,-0.13288,0.5659,0.081002,-0.135176,0.8573,-0.148547,-0.161057,0.8612,0.100135,-0.16816,0.8579,-0.186161,-0.180204,0.9555,0.129624,-0.198815,0.8757,-0.225226,-0.201675,0.995,0.173724,-0.233407,0.8844,-0.19575,-0.146063,0.9609,0.154663,-0.16271,0.8972,-0.171868,-0.101421,0.7395,0.152411,-0.113419,0.8837,-0.145734,-0.056354,0.5743,0.132265,-0.059922,0.4881,-0.033536,-0.08353,0.7072,0.004772,-0.088779,0.619,-0.046455,-0.00967,0.9635,0.039621,-0.023518,0.9504,-0.077878,-0.015812,0.9535,0.067169,-0.036781,0.9889,-0.061757,-0.025805,0.9768,0.048962,-0.041596,0.9542,-0.063439,-0.00317,0.9435,0.057462,-0.021239,0.9204,0.006656,0.030954,0.9595,0.013794,0.08192,0.9233,-0.010373,0.088753,0.9267,0.038997,0.083498,0.9072,-0.016894,0.038191,0.9902,0.032215,0.03249,0.9461,-0.057049,0.030832,0.9348,0.06174,0.0136,0.8647,0.016569,0.112038,0.9667,-0.011806,0.11448,1.0024,0.044284,0.108845,0.9554,0.01967,0.134299,0.9896,-0.030287,0.112213,0.8534,0.061639,0.102698,0.8235,0.020967,0.141709,1.0052,-0.051151,0.110599,0.8677,0.078483,0.100055,0.8687,0.02155,0.146664,1.0084,0.021808,0.149856,0.9545,-0.018038,0.144507,0.9717,0.058691,0.137519,0.9114,0.021244,0.144201,0.9736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_23686/pixabay_23686_t0_000046.jpg,danek,Rhodesian ridgeback,neutral,-0.152927,-0.158188,0.9694,0.110056,-0.177115,0.9799,-0.215075,-0.086297,0.8086,0.173757,-0.105067,0.7782,-0.201513,0.020211,0.7803,0.166539,-0.026602,0.9324,-0.181341,0.131524,0.9684,0.189718,0.0926,0.9577,-0.221739,0.03793,0.8083,0.236811,-0.0074,0.9184,-0.217711,-0.023715,0.3776,0.256634,-0.077122,0.9652,-0.180017,-0.025905,0.8513,0.142957,-0.127071,0.4144,-0.040782,-0.142362,0.7181,0.010565,-0.146701,0.7924,-0.083726,-0.059503,0.9469,0.060079,-0.072582,0.9515,-0.130363,-0.061587,0.991,0.099082,-0.087336,0.9567,-0.107975,-0.080412,0.9676,0.074077,-0.099064,0.9464,-0.106726,-0.046059,0.9889,0.082792,-0.06692,0.9701,-9.3e-05,-0.034617,0.9146,0.001454,0.010389,0.9733,-0.036626,0.021828,0.9168,0.03975,0.009592,0.9208,-0.03442,-0.023243,0.9647,0.033227,-0.030787,0.9226,-0.096578,-0.001933,0.9261,0.086255,-0.026562,0.8779,0.004165,0.04561,0.946,-0.042215,0.052806,0.968,0.049742,0.04049,0.9649,0.008147,0.088055,0.9551,-0.068882,0.073902,0.8091,0.075358,0.061379,0.7739,0.011814,0.112519,0.9544,-0.096021,0.100401,0.9524,0.104629,0.092351,0.8707,0.013366,0.126999,0.9582,0.014383,0.136724,0.91,-0.054605,0.170851,0.7293,0.088653,0.156321,0.937,0.012707,0.119666,0.9983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_23686/pixabay_23686_t0_000184.jpg,danek,vizsla,relaxed,-0.151447,-0.164768,0.9511,0.097199,-0.145716,0.9476,-0.22099,-0.088844,0.8451,0.142449,-0.071299,0.8902,-0.202133,0.002727,0.8104,0.13227,0.003967,0.8948,-0.20658,0.111422,0.9867,0.14143,0.119386,0.9481,-0.279445,0.022341,0.9471,0.170478,0.026515,0.9344,-0.30717,-0.054648,1.0989,0.191146,-0.040376,0.9914,-0.188421,-0.100572,0.2402,0.12823,-0.047975,0.3325,-0.027582,-0.134384,0.8354,0.026378,-0.131169,0.769,-0.074675,-0.069449,0.9135,0.076044,-0.060796,0.9062,-0.120592,-0.076828,0.9444,0.106435,-0.064159,0.9534,-0.094525,-0.089708,0.9867,0.091186,-0.077495,0.9737,-0.099608,-0.060724,0.9834,0.091581,-0.050816,0.9799,0.020621,-0.044148,0.8856,0.040321,0.002498,0.9672,0.002847,0.008887,0.8831,0.072767,0.011089,0.9206,-0.010737,-0.03725,0.8995,0.051848,-0.037026,0.972,-0.09812,-0.022493,0.875,0.089216,-0.017961,0.9414,0.044563,0.042469,0.9863,-0.001874,0.041308,0.9366,0.08291,0.044681,0.9542,0.038217,0.080926,0.9607,-0.046009,0.057851,0.6763,0.094209,0.061563,0.9462,0.032586,0.104212,0.9667,-0.130718,0.096167,0.7895,0.100042,0.09097,0.85,0.030436,0.116117,0.961,0.029151,0.124465,0.9027,-0.069642,0.158162,0.7497,0.077763,0.152568,1.0401,0.031492,0.110465,0.9847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_23686/pixabay_23686_t0_000253.jpg,danek,vizsla,neutral,-0.144715,-0.178309,0.9773,0.098485,-0.144027,0.8836,-0.220718,-0.107354,0.6943,0.139603,-0.0672,0.6897,-0.204851,-0.015929,0.7799,0.126397,0.004035,0.8564,-0.21588,0.094512,0.9779,0.121622,0.086362,0.571,-0.279046,-0.002264,0.9617,0.153075,0.024384,0.8666,-0.30428,-0.077236,1.0204,0.168648,-0.028916,0.9121,-0.196081,-0.0624,0.4692,0.128085,-0.061534,0.5761,-0.024293,-0.133982,0.649,0.0307,-0.128603,0.7112,-0.073653,-0.075796,0.9567,0.076511,-0.055638,0.974,-0.116467,-0.086324,0.9759,0.106372,-0.058331,1.0032,-0.091557,-0.096531,0.9192,0.09168,-0.07163,0.9666,-0.097745,-0.069888,0.9434,0.091514,-0.045936,0.993,0.030625,-0.033463,0.9037,0.054537,0.014263,0.9721,0.013607,0.019033,0.8879,0.086877,0.023623,0.9113,-0.002595,-0.028669,0.9108,0.061062,-0.025481,0.9386,-0.096379,-0.033595,0.8578,0.088307,-0.01637,0.9137,0.055245,0.054138,0.9748,0.005683,0.05134,0.9524,0.091311,0.057465,0.9356,0.04583,0.092584,0.985,-0.043311,0.060965,0.6394,0.095658,0.074045,0.7991,0.037804,0.115403,0.9853,-0.135432,0.090121,0.7035,0.096788,0.106226,0.8203,0.033204,0.130677,0.9397,0.030988,0.140299,0.8788,-0.067346,0.151216,0.6245,0.073198,0.160221,1.0043,0.035192,0.123212,0.9682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_237987/pixabay_237987_t0_000450.jpg,masha,golden retriever,neutral,-0.164641,-0.18456,0.8626,0.089513,-0.16244,0.8473,-0.198833,-0.136031,0.375,0.12921,-0.140253,0.3066,-0.217348,-0.058905,0.5624,0.12876,-0.049314,0.5171,-0.277073,0.000636,0.9912,0.133297,0.026616,0.9062,-0.307537,-0.077684,0.8439,0.15005,-0.037874,0.6603,-0.289719,-0.156272,0.8341,0.136726,-0.092189,0.388,-0.182006,-0.148224,0.3267,0.113006,-0.108371,0.2734,-0.017114,-0.129519,0.6323,0.033614,-0.126211,0.5382,-0.045098,-0.063691,0.9601,0.066346,-0.052804,0.9662,-0.1026,-0.080285,0.9627,0.100811,-0.055777,0.9053,-0.069677,-0.088231,0.9421,0.084271,-0.066705,0.9585,-0.077574,-0.059399,0.9437,0.084743,-0.04282,0.9161,0.031642,-0.008393,0.8563,0.060053,0.045823,0.9377,0.026213,0.047227,0.9151,0.084409,0.053862,0.9144,0.002403,-0.004572,0.8944,0.057213,-0.002309,0.8717,-0.080091,-0.019827,0.8539,0.079926,-0.00665,0.871,0.058661,0.08055,0.966,0.018825,0.074542,0.9444,0.085046,0.083085,0.9586,0.046717,0.1141,0.919,-0.033576,0.075999,0.5812,0.092008,0.090213,0.773,0.041146,0.12738,0.9364,-0.100693,0.079944,0.8115,0.096775,0.085526,0.5703,0.038606,0.135135,0.9394,0.037384,0.139987,0.904,-0.034183,0.122817,0.9145,0.076468,0.128337,0.9174,0.039564,0.131524,0.9814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_237987/pixabay_237987_t0_000600.jpg,masha,golden retriever,relaxed,-0.17202,-0.18441,0.7211,0.093551,-0.167893,0.8288,-0.204717,-0.131912,0.3182,0.144217,-0.151505,0.4534,-0.21645,-0.051483,0.5668,0.135929,-0.050383,0.366,-0.285659,0.009996,0.934,0.146001,0.029222,0.9006,-0.318212,-0.070922,0.7021,0.161014,-0.040118,0.7899,-0.295799,-0.151949,0.6796,0.15188,-0.096157,0.3418,-0.198087,-0.108371,0.3992,0.115282,-0.083229,0.3084,-0.025506,-0.135777,0.562,0.026466,-0.134099,0.5549,-0.053326,-0.06635,0.9655,0.065411,-0.058346,0.9138,-0.111826,-0.082937,0.9866,0.105113,-0.062772,0.9285,-0.077997,-0.094792,0.9799,0.085847,-0.078363,0.9622,-0.086465,-0.059972,0.9401,0.087292,-0.045982,0.9102,0.0267,-0.013909,0.8761,0.048613,0.04107,0.9601,0.013615,0.044045,0.9362,0.077374,0.048908,0.9164,-0.00434,-0.008458,0.8641,0.056199,-0.007342,0.8651,-0.086495,-0.018189,0.8836,0.084216,-0.006807,0.857,0.049006,0.076747,0.9444,0.007754,0.072261,0.9436,0.080696,0.079078,0.9514,0.040365,0.113152,0.9823,-0.041636,0.075998,0.6578,0.092321,0.08703,0.7754,0.035751,0.127897,0.9409,-0.104244,0.085319,0.8023,0.099828,0.083414,0.6429,0.034202,0.135427,0.9398,0.033367,0.140261,0.8665,-0.042503,0.124858,0.8844,0.07803,0.129769,0.8135,0.034893,0.131936,0.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/pixabay_237988/pixabay_237988_t0_000100.jpg,masha,golden retriever,relaxed,-0.190835,-0.147919,0.7025,0.109915,-0.133346,0.7503,-0.246832,-0.162194,0.5295,0.166354,-0.073347,0.5335,-0.277797,-0.035088,0.4222,0.158412,0.007363,0.8279,-0.337308,0.087869,0.6799,0.177612,0.098227,0.9321,-0.371555,-0.017732,0.542,0.19043,0.02242,0.6428,-0.259861,-0.055209,0.4676,0.152399,-0.034022,0.2839,-0.224096,-0.039483,0.6747,0.123497,-0.061281,0.5858,-0.043104,-0.13011,0.7269,0.012143,-0.128444,0.6547,-0.074971,-0.062666,0.9595,0.059309,-0.058624,0.925,-0.13901,-0.073207,0.9642,0.111858,-0.066216,0.9542,-0.106298,-0.09371,0.9443,0.083425,-0.085878,0.8882,-0.108321,-0.050766,0.9319,0.090147,-0.04399,0.9783,0.015736,-0.032579,0.9574,0.034474,0.000506,1.0103,-0.004312,0.006936,0.9288,0.068848,0.009364,0.8941,-0.016075,-0.026903,0.9319,0.046987,-0.027735,0.9363,-0.10426,-0.009559,0.9139,0.091742,-0.007542,0.948,0.039739,0.037941,0.9936,-0.009711,0.035958,0.942,0.07936,0.040273,0.9606,0.035869,0.084187,0.9326,-0.056963,0.055019,0.6867,0.098682,0.05569,0.7491,0.032496,0.107783,0.9868,-0.116102,0.097454,0.4614,0.109129,0.083335,0.7965,0.03126,0.121069,0.935,0.031168,0.129603,0.839,-0.060296,0.129943,0.8124,0.086791,0.129559,0.9433,0.031288,0.114639,0.9474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
